78,Caramels,U1,67,67,7W,
78,Ribbon,U1,3S,3S,3S,
78,Rope,U1,45,4S,4S,
78,Cavalier's Hat,U1,45,4S,4S,
78,Horn,U1,67,3W,3W,
78,Salt Cod,U1,45,5U,5W,
78,Squid Ink,2W,2W,2W,2W,
78,Essential Draught,U1,67,67,7S,
78,Jam,U1,45,5U,5S,
78,Tomato Relish,U1,67,67,7S,
78,Onion Soup,U1,45,4S,4S,
78,Pie,U1,67,6W,6W,
78,Corn Flakes,U1,67,6W,6W,
78,Pickled Radish,2W,2W,2W,2W,
78,Iron Axe,U1,45,5U,5W,
78,Quartz Ring,U1,45,4W,4W,
78,Porcelain Vase,U1,45,5U,5S,
78,Vegetable Juice,2S,2S,2S,2S,
78,Pumpkin Pudding,U1,67,67,7W,
78,Sheepfluff Rug,U1,67,67,6S,
78,Garden Scythe,U1,67,67,7S,
78,Bed,U1,45,5U,5S,
78,Scale Fingers,U1,45,4W,4W,
78,Crook,U1,3S,3S,3S,
78,Coral Sword,U1,45,5U,5W,
78,Coconut Juice,2W,2W,2W,2W,
78,Honey,U1,67,6W,6W,
78,Seashine Opal,U1,45,5U,5S,
78,Dried Flowers,U1,3S,3S,3S,
78,Powdered Paprika,U1,45,4S,4S,
78,Cawl Cennin,U1,67,67,6S,
78,Isloaf,2S,2S,2S,2S,
78,Popoto Salad,U1,45,4W,4W,
78,Dressing,U1,67,67,7S,
78,Stove,U1,67,67,7W,
78,Lantern,U1,67,3W,3W,
78,Natron,U1,3S,3S,3S,
78,Bouillabaisse,U1,67,67,6S,
78,Fossil Display,2S,2S,2S,2S,
78,Bathtub,U1,67,67,7S,
78,Spectacles,U1,45,5U,5W,
78,Cooling Glass,U1,67,67,7W,
78,Runner Bean Saute,U1,45,4W,4W,
78,Beet Soup,U1,67,3W,3W,
78,Imam Bayildi,U1,45,5U,5S,
78,Pickled Zucchini,2W,2W,2W,2W,
78,Serving Dish,U1,67,6W,6W,
78,Grinding Wheel,U1,45,4S,4S,
78,Tathlums,2W,2W,2W,2W,
78,Gold Hairpin,U1,67,6W,6W,
78,Mammet Award,U1,45,5U,5W,
78,Fruit Punch,U1,67,3W,3W,
78,Sweet Popoto Pie,U1,3S,3S,3S,
78,Peperoncino,U1,67,67,7S,
78,Buffalo Bean Salad,U1,45,4W,4W,
79,Potion,U1,3S,3S,3S,61
79,Firesand,U1,3S,3S,3S,
79,Wooden Chair,U1,67,6W,6W,
79,Grilled Clam,2S,2S,2S,2S,
79,Necklace,U1,67,6W,6W,
79,Coral Ring,U1,45,4W,4W,
79,Barbut,U1,3S,3S,3S,
79,Macuahuitl,U1,67,67,7S,
79,Sauerkraut,2W,2W,2W,2W,
79,Baked Pumpkin,U1,67,67,7W,
79,Tunic,U1,67,3W,3W,
79,Culinary Knife,2S,2S,2S,2S,
79,Brush,U1,45,4S,4S,
79,Boiled Egg,U1,67,67,6S,
79,Hora,2W,2W,2W,2W,
79,Earrings,U1,45,4S,4S,
79,Butter,U1,67,67,6S,
79,Brick Counter,U1,67,3W,3W,
79,Bronze Sheep,U1,45,5U,5W,
79,Growth Formula,U1,45,4W,4W,
79,Garnet Rapier,U1,67,6W,6W,
79,Spruce Round Shield,U1,67,3W,3W,
79,Shark Oil,U1,67,67,6S,
79,Silver Ear Cuffs,U1,67,67,7S,
79,Sweet Popoto,U1,3S,3S,3S,
79,Parsnip Salad,U1,45,5U,5W,
79,Caramels,U1,67,67,7W,
79,Ribbon,2S,2S,2S,2S,
79,Rope,U1,67,3W,3W,
79,Cavalier's Hat,U1,67,67,7S,
79,Horn,U1,45,5U,5S,
79,Salt Cod,2S,2S,2S,2S,
79,Squid Ink,U1,45,5U,5W,
79,Essential Draught,2W,2W,2W,2W,
79,Jam,U1,45,4S,4S,
79,Tomato Relish,U1,67,67,7W,
79,Onion Soup,U1,67,67,7S,
79,Pie,U1,67,67,6S,
79,Corn Flakes,U1,45,5U,5S,
79,Pickled Radish,U1,45,4W,4W,
79,Iron Axe,U1,67,6W,6W,
79,Quartz Ring,U1,67,67,7S,
79,Porcelain Vase,2W,2W,2W,2W,
79,Vegetable Juice,U1,45,5U,5S,
79,Pumpkin Pudding,U1,45,4S,4S,
79,Sheepfluff Rug,U1,45,4W,4W,
79,Garden Scythe,U1,67,67,7W,
79,Bed,U1,67,67,7W,
79,Scale Fingers,U1,45,5U,5W,
79,Crook,U1,45,5U,5S,
79,Coral Sword,2W,2W,2W,2W,
79,Coconut Juice,2S,2S,2S,2S,
79,Honey,U1,45,5U,5S,
79,Seashine Opal,U1,67,6W,6W,
79,Dried Flowers,U1,67,67,6S,
79,Powdered Paprika,U1,45,5U,5W,
79,Cawl Cennin,U1,45,4S,4S,
79,Isloaf,U1,67,67,7W,
79,Popoto Salad,U1,67,3W,3W,
79,Dressing,U1,45,4W,4W,
79,Stove,U1,67,67,7S,
79,Lantern,U1,3S,3S,3S,
79,Natron,U1,67,67,6S,
79,Bouillabaisse,U1,67,6W,6W,
79,Fossil Display,U1,67,67,7S,
79,Bathtub,U1,45,4S,4S,
79,Spectacles,U1,3S,3S,3S,
79,Cooling Glass,U1,67,67,7W,
79,Runner Bean Saute,U1,45,5U,5W,
79,Beet Soup,U1,67,3W,3W,
79,Imam Bayildi,2S,2S,2S,2S,
79,Pickled Zucchini,U1,45,5U,5S,
79,Serving Dish,U1,45,4W,4W,
79,Grinding Wheel,2W,2W,2W,2W,
79,Tathlums,U1,67,3W,3W,
79,Gold Hairpin,2W,2W,2W,2W,
79,Mammet Award,U1,67,67,7S,
79,Fruit Punch,2S,2S,2S,2S,
79,Sweet Popoto Pie,U1,67,6W,6W,
79,Peperoncino,U1,45,4W,4W,
79,Buffalo Bean Salad,U1,3S,3S,3S,
80,Potion,U1,67,67,6S,82
80,Firesand,2W,2W,2W,2W,
80,Wooden Chair,U1,45,5U,5S,
80,Grilled Clam,U1,3S,3S,3S,
80,Necklace,U1,3S,3S,3S,
80,Coral Ring,U1,67,3W,3W,
80,Barbut,U1,67,67,6S,
80,Macuahuitl,U1,45,4W,4W,
80,Sauerkraut,U1,45,4S,4S,
80,Baked Pumpkin,U1,67,67,6S,
80,Tunic,2W,2W,2W,2W,
80,Culinary Knife,U1,67,3W,3W,
80,Brush,2S,2S,2S,2S,
80,Boiled Egg,U1,67,67,7S,
80,Hora,U1,67,6W,6W,
80,Earrings,U1,67,3W,3W,
80,Butter,U1,67,6W,6W,
80,Brick Counter,2S,2S,2S,2S,
80,Bronze Sheep,2W,2W,2W,2W,
80,Growth Formula,U1,45,5U,5W,
80,Garnet Rapier,2S,2S,2S,2S,
80,Spruce Round Shield,U1,45,4S,4S,
80,Shark Oil,U1,45,5U,5S,
80,Silver Ear Cuffs,U1,45,4S,4S,
80,Sweet Popoto,U1,3S,3S,3S,
80,Parsnip Salad,U1,45,4W,4W,
80,Caramels,U1,45,5U,5S,
80,Ribbon,U1,67,67,6S,
80,Rope,U1,45,5U,5W,
80,Cavalier's Hat,U1,67,67,7S,
80,Horn,U1,67,6W,6W,
80,Salt Cod,U1,67,67,7W,
80,Squid Ink,U1,45,4W,4W,
80,Essential Draught,U1,45,4W,4W,
80,Jam,U1,67,67,7W,
80,Tomato Relish,U1,67,6W,6W,
80,Onion Soup,U1,67,67,7S,
80,Pie,U1,67,67,7W,
80,Corn Flakes,2W,2W,2W,2W,
80,Pickled Radish,U1,67,67,7S,
80,Iron Axe,U1,67,67,7W,
80,Quartz Ring,2S,2S,2S,2S,
80,Porcelain Vase,U1,45,5U,5S,
80,Vegetable Juice,U1,67,67,7S,
80,Pumpkin Pudding,U1,67,67,7W,
80,Sheepfluff Rug,U1,3S,3S,3S,
80,Garden Scythe,U1,67,3W,3W,
80,Bed,U1,45,4S,4S,
80,Scale Fingers,U1,45,5U,5W,
80,Crook,U1,45,5U,5W,
80,Coral Sword,U1,67,67,7W,
80,Coconut Juice,U1,67,67,7S,
80,Honey,U1,67,6W,6W,
80,Seashine Opal,U1,67,3W,3W,
80,Dried Flowers,2W,2W,2W,2W,
80,Powdered Paprika,U1,45,4W,4W,
80,Cawl Cennin,U1,45,5U,5S,
80,Isloaf,U1,45,4S,4S,
80,Popoto Salad,U1,3S,3S,3S,
80,Dressing,2S,2S,2S,2S,
80,Stove,U1,45,5U,5W,
80,Lantern,U1,67,67,6S,
80,Natron,U1,3S,3S,3S,
80,Bouillabaisse,U1,67,67,6S,
80,Fossil Display,U1,67,67,7W,
80,Bathtub,U1,67,67,7S,
80,Spectacles,2S,2S,2S,2S,
80,Cooling Glass,U1,67,6W,6W,
80,Runner Bean Saute,2W,2W,2W,2W,
80,Beet Soup,U1,67,3W,3W,
80,Imam Bayildi,U1,45,4W,4W,
80,Pickled Zucchini,U1,45,4S,4S,
80,Serving Dish,U1,45,5U,5S,
80,Grinding Wheel,U1,45,5U,5W,
80,Tathlums,2W,2W,2W,2W,
80,Gold Hairpin,U1,67,67,6S,
80,Mammet Award,U1,67,67,7W,
80,Fruit Punch,2S,2S,2S,2S,
80,Sweet Popoto Pie,U1,3S,3S,3S,
80,Peperoncino,U1,67,67,7S,
80,Buffalo Bean Salad,U1,45,4S,4S,
81,Potion,U1,67,3W,3W,47
81,Firesand,U1,45,5U,5S,
81,Wooden Chair,U1,45,4W,4W,
81,Grilled Clam,2W,2W,2W,2W,
81,Necklace,U1,45,4S,4S,
81,Coral Ring,U1,45,5U,5W,
81,Barbut,U1,45,5U,5W,
81,Macuahuitl,U1,3S,3S,3S,
81,Sauerkraut,U1,67,67,7S,
81,Baked Pumpkin,2S,2S,2S,2S,
81,Tunic,2S,2S,2S,2S,
81,Culinary Knife,U1,67,67,7W,
81,Brush,U1,3S,3S,3S,
81,Boiled Egg,U1,67,67,7W,
81,Hora,U1,45,5U,5W,
81,Earrings,U1,45,4W,4W,
81,Butter,U1,67,67,6S,
81,Brick Counter,U1,3S,3S,3S,
81,Bronze Sheep,U1,67,6W,6W,
81,Growth Formula,2S,2S,2S,2S,
81,Garnet Rapier,U1,45,5U,5S,
81,Spruce Round Shield,U1,67,67,6S,
81,Shark Oil,U1,45,4S,4S,
81,Silver Ear Cuffs,U1,67,67,7S,
81,Sweet Popoto,U1,67,67,6S,
81,Parsnip Salad,U1,67,67,7S,
81,Caramels,U1,67,6W,6W,
81,Ribbon,U1,67,67,7W,
81,Rope,2W,2W,2W,2W,
81,Cavalier's Hat,2W,2W,2W,2W,
81,Horn,U1,45,4W,4W,
81,Salt Cod,U1,45,5U,5S,
81,Squid Ink,U1,3S,3S,3S,
81,Essential Draught,U1,67,6W,6W,
81,Jam,U1,67,3W,3W,
81,Tomato Relish,U1,45,4S,4S,
81,Onion Soup,U1,45,5U,5W,
81,Pie,U1,45,4S,4S,
81,Corn Flakes,U1,67,67,7W,
81,Pickled Radish,U1,67,67,6S,
81,Iron Axe,U1,67,67,7S,
81,Quartz Ring,2W,2W,2W,2W,
81,Porcelain Vase,U1,67,67,7S,
81,Vegetable Juice,U1,67,67,7W,
81,Pumpkin Pudding,U1,67,3W,3W,
81,Sheepfluff Rug,U1,45,5U,5S,
81,Garden Scythe,U1,67,6W,6W,
81,Bed,U1,67,3W,3W,
81,Scale Fingers,U1,45,4W,4W,
81,Crook,2S,2S,2S,2S,
81,Coral Sword,2S,2S,2S,2S,
81,Coconut Juice,U1,67,6W,6W,
81,Honey,U1,3S,3S,3S,
81,Seashine Opal,U1,67,67,7S,
81,Dried Flowers,U1,45,4S,4S,
81,Powdered Paprika,U1,67,67,7W,
81,Cawl Cennin,2W,2W,2W,2W,
81,Isloaf,U1,45,5U,5S,
81,Popoto Salad,U1,67,3W,3W,
81,Dressing,U1,45,5U,5W,
81,Stove,U1,67,67,6S,
81,Lantern,U1,45,4W,4W,
81,Natron,U1,45,5U,5S,
81,Bouillabaisse,U1,3S,3S,3S,
81,Fossil Display,U1,45,5U,5W,
81,Bathtub,U1,67,6W,6W,
81,Spectacles,U1,45,4W,4W,
81,Cooling Glass,U1,67,67,7W,
81,Runner Bean Saute,U1,67,67,6S,
81,Beet Soup,U1,67,3W,3W,
81,Imam Bayildi,2W,2W,2W,2W,
81,Pickled Zucchini,U1,45,4S,4S,
81,Serving Dish,2S,2S,2S,2S,
81,Grinding Wheel,U1,67,67,7S,
81,Tathlums,U1,67,3W,3W,
81,Gold Hairpin,U1,45,4W,4W,
81,Mammet Award,U1,67,67,7W,
81,Fruit Punch,U1,45,4S,4S,
81,Sweet Popoto Pie,U1,45,5U,5S,
81,Peperoncino,U1,45,5U,5W,
81,Buffalo Bean Salad,2W,2W,2W,2W,
82,Potion,U1,67,3W,3W,40
82,Firesand,U1,45,4W,4W,
82,Wooden Chair,U1,67,67,7S,
82,Grilled Clam,U1,67,3W,3W,
82,Necklace,U1,67,67,6S,
82,Coral Ring,U1,67,67,7S,
82,Barbut,2S,2S,2S,2S,
82,Macuahuitl,2W,2W,2W,2W,
82,Sauerkraut,2W,2W,2W,2W,
82,Baked Pumpkin,U1,67,67,7W,
82,Tunic,U1,3S,3S,3S,
82,Culinary Knife,2S,2S,2S,2S,
82,Brush,2S,2S,2S,2S,
82,Boiled Egg,U1,45,4S,4S,
82,Hora,U1,45,4W,4W,
82,Earrings,U1,67,6W,6W,
82,Butter,U1,67,67,6S,
82,Brick Counter,U1,45,5U,5W,
82,Bronze Sheep,U1,67,67,7W,
82,Growth Formula,U1,45,4S,4S,
82,Garnet Rapier,U1,45,5U,5S,
82,Spruce Round Shield,2W,2W,2W,2W,
82,Shark Oil,U1,3S,3S,3S,
82,Silver Ear Cuffs,U1,3S,3S,3S,
82,Sweet Popoto,U1,45,5U,5S,
82,Parsnip Salad,U1,67,67,6S,
82,Caramels,U1,45,4W,4W,
82,Ribbon,U1,67,67,7S,
82,Rope,U1,67,3W,3W,
82,Cavalier's Hat,U1,45,4W,4W,
82,Horn,U1,45,5U,5S,
82,Salt Cod,U1,67,67,7W,
82,Squid Ink,U1,67,67,7W,
82,Essential Draught,U1,45,4S,4S,
82,Jam,U1,45,5U,5W,
82,Tomato Relish,U1,67,67,7S,
82,Onion Soup,U1,67,6W,6W,
82,Pie,U1,45,5U,5S,
82,Corn Flakes,U1,3S,3S,3S,
82,Pickled Radish,U1,67,3W,3W,
82,Iron Axe,U1,45,5U,5W,
82,Quartz Ring,2S,2S,2S,2S,
82,Porcelain Vase,U1,67,67,7W,
82,Vegetable Juice,U1,67,6W,6W,
82,Pumpkin Pudding,U1,45,4S,4S,
82,Sheepfluff Rug,U1,67,67,7S,
82,Garden Scythe,U1,45,5U,5W,
82,Bed,U1,67,67,6S,
82,Scale Fingers,2W,2W,2W,2W,
82,Crook,U1,67,6W,6W,
82,Coral Sword,U1,45,4W,4W,
82,Coconut Juice,U1,67,6W,6W,
82,Honey,U1,67,67,6S,
82,Seashine Opal,U1,3S,3S,3S,
82,Dried Flowers,U1,67,67,7S,
82,Powdered Paprika,U1,45,4S,4S,
82,Cawl Cennin,2W,2W,2W,2W,
82,Isloaf,2S,2S,2S,2S,
82,Popoto Salad,U1,45,5U,5W,
82,Dressing,U1,45,5U,5S,
82,Stove,U1,67,3W,3W,
82,Lantern,U1,67,67,7W,
82,Natron,U1,45,5U,5W,
82,Bouillabaisse,U1,67,6W,6W,
82,Fossil Display,U1,45,5U,5S,
82,Bathtub,U1,3S,3S,3S,
82,Spectacles,U1,67,3W,3W,
82,Cooling Glass,2S,2S,2S,2S,
82,Runner Bean Saute,U1,45,4W,4W,
82,Beet Soup,U1,67,67,6S,
82,Imam Bayildi,U1,45,4S,4S,
82,Pickled Zucchini,U1,67,67,7S,
82,Serving Dish,2W,2W,2W,2W,
82,Grinding Wheel,U1,67,67,7W,
82,Tathlums,2W,2W,2W,2W,
82,Gold Hairpin,U1,3S,3S,3S,
82,Mammet Award,U1,45,5U,5S,
82,Fruit Punch,U1,67,3W,3W,
82,Sweet Popoto Pie,U1,67,67,7S,
82,Peperoncino,U1,67,67,7W,
82,Buffalo Bean Salad,U1,67,6W,6W,
83,Potion,U1,67,6W,6W,65
83,Firesand,U1,45,4S,4S,
83,Wooden Chair,U1,45,5U,5W,
83,Grilled Clam,U1,67,6W,6W,
83,Necklace,2S,2S,2S,2S,
83,Coral Ring,U1,67,67,7S,
83,Barbut,2S,2S,2S,2S,
83,Macuahuitl,U1,67,67,6S,
83,Sauerkraut,U1,67,67,6S,
83,Baked Pumpkin,U1,67,67,6S,
83,Tunic,U1,3S,3S,3S,
83,Culinary Knife,U1,67,6W,6W,
83,Brush,U1,67,67,7W,
83,Boiled Egg,U1,67,67,7S,
83,Hora,U1,67,67,7S,
83,Earrings,U1,45,4W,4W,
83,Butter,U1,67,67,7W,
83,Brick Counter,U1,67,6W,6W,
83,Bronze Sheep,U1,67,67,6S,
83,Growth Formula,U1,45,4S,4S,
83,Garnet Rapier,U1,45,5U,5S,
83,Spruce Round Shield,U1,67,67,7W,
83,Shark Oil,2W,2W,2W,2W,
83,Silver Ear Cuffs,U1,3S,3S,3S,
83,Sweet Popoto,U1,67,67,7S,
83,Parsnip Salad,U1,45,4S,4S,
83,Caramels,2S,2S,2S,2S,
83,Ribbon,U1,45,4S,4S,
83,Rope,2W,2W,2W,2W,
83,Cavalier's Hat,U1,45,5U,5W,
83,Horn,U1,3S,3S,3S,
83,Salt Cod,U1,3S,3S,3S,
83,Squid Ink,U1,45,4W,4W,
83,Essential Draught,2W,2W,2W,2W,
83,Jam,U1,45,5U,5W,
83,Tomato Relish,U1,45,4W,4W,
83,Onion Soup,U1,45,5U,5W,
83,Pie,U1,45,5U,5S,
83,Corn Flakes,U1,67,67,7W,
83,Pickled Radish,U1,67,3W,3W,
83,Iron Axe,U1,67,67,7S,
83,Quartz Ring,U1,67,3W,3W,
83,Porcelain Vase,U1,67,67,7W,
83,Vegetable Juice,U1,45,4W,4W,
83,Pumpkin Pudding,U1,67,3W,3W,
83,Sheepfluff Rug,U1,45,5U,5S,
83,Garden Scythe,U1,45,5U,5S,
83,Bed,2S,2S,2S,2S,
83,Scale Fingers,2W,2W,2W,2W,
83,Crook,U1,67,3W,3W,
83,Coral Sword,2W,2W,2W,2W,
83,Coconut Juice,U1,67,67,7W,
83,Honey,U1,3S,3S,3S,
83,Seashine Opal,U1,45,4W,4W,
83,Dried Flowers,U1,67,67,6S,
83,Powdered Paprika,2S,2S,2S,2S,
83,Cawl Cennin,U1,67,67,7S,
83,Isloaf,U1,45,5U,5S,
83,Popoto Salad,U1,67,3W,3W,
83,Dressing,U1,45,5U,5W,
83,Stove,U1,67,6W,6W,
83,Lantern,U1,45,4S,4S,
83,Natron,U1,67,67,6S,
83,Bouillabaisse,U1,67,3W,3W,
83,Fossil Display,U1,67,67,7S,
83,Bathtub,U1,45,4S,4S,
83,Spectacles,2W,2W,2W,2W,
83,Cooling Glass,U1,67,67,7W,
83,Runner Bean Saute,U1,67,6W,6W,
83,Beet Soup,U1,3S,3S,3S,
83,Imam Bayildi,U1,45,5U,5W,
83,Pickled Zucchini,U1,45,4W,4W,
83,Serving Dish,2S,2S,2S,2S,
83,Grinding Wheel,U1,45,5U,5S,
83,Tathlums,U1,67,67,7S,
83,Gold Hairpin,U1,45,5U,5W,
83,Mammet Award,U1,67,67,6S,
83,Fruit Punch,2W,2W,2W,2W,
83,Sweet Popoto Pie,U1,45,4W,4W,
83,Peperoncino,U1,67,67,7W,
83,Buffalo Bean Salad,U1,67,6W,6W,
84,Potion,U1,67,67,6S,95
84,Firesand,U1,45,5U,5W,
84,Wooden Chair,U1,67,3W,3W,
84,Grilled Clam,U1,45,4W,4W,
84,Necklace,U1,67,67,6S,
84,Coral Ring,2S,2S,2S,2S,
84,Barbut,U1,3S,3S,3S,
84,Macuahuitl,U1,45,5U,5S,
84,Sauerkraut,2W,2W,2W,2W,
84,Baked Pumpkin,U1,67,67,7W,
84,Tunic,U1,45,4S,4S,
84,Culinary Knife,U1,67,6W,6W,
84,Brush,2S,2S,2S,2S,
84,Boiled Egg,U1,67,67,7S,
84,Hora,U1,67,67,7S,
84,Earrings,U1,67,67,7W,
84,Butter,U1,67,3W,3W,
84,Brick Counter,U1,67,3W,3W,
84,Bronze Sheep,U1,67,6W,6W,
84,Growth Formula,U1,45,4W,4W,
84,Garnet Rapier,2W,2W,2W,2W,
84,Spruce Round Shield,U1,45,4W,4W,
84,Shark Oil,U1,67,67,7W,
84,Silver Ear Cuffs,U1,45,5U,5W,
84,Sweet Popoto,U1,67,67,7S,
84,Parsnip Salad,U1,67,67,7S,
84,Caramels,U1,67,67,7S,
84,Ribbon,U1,67,6W,6W,
84,Rope,U1,45,5U,5W,
84,Cavalier's Hat,2W,2W,2W,2W,
84,Horn,U1,67,67,7W,
84,Salt Cod,U1,3S,3S,3S,
84,Squid Ink,U1,67,67,6S,
84,Essential Draught,U1,45,5U,5S,
84,Jam,U1,67,3W,3W,
84,Tomato Relish,U1,45,4S,4S,
84,Onion Soup,2S,2S,2S,2S,
84,Pie,U1,3S,3S,3S,
84,Corn Flakes,2S,2S,2S,2S,
84,Pickled Radish,U1,45,4S,4S,
84,Iron Axe,U1,45,4W,4W,
84,Quartz Ring,U1,67,67,7W,
84,Porcelain Vase,U1,45,5U,5S,
84,Vegetable Juice,U1,45,5U,5W,
84,Pumpkin Pudding,U1,67,67,6S,
84,Sheepfluff Rug,U1,67,6W,6W,
84,Garden Scythe,U1,3S,3S,3S,
84,Bed,U1,45,5U,5S,
84,Scale Fingers,2W,2W,2W,2W,
84,Crook,U1,45,4S,4S,
84,Coral Sword,U1,67,3W,3W,
84,Coconut Juice,2W,2W,2W,2W,
84,Honey,U1,67,6W,6W,
84,Seashine Opal,U1,67,67,7W,
84,Dried Flowers,U1,45,5U,5S,
84,Powdered Paprika,2S,2S,2S,2S,
84,Cawl Cennin,U1,67,67,7S,
84,Isloaf,U1,45,4W,4W,
84,Popoto Salad,U1,45,5U,5W,
84,Dressing,U1,67,67,6S,
84,Stove,U1,3S,3S,3S,
84,Lantern,U1,45,4S,4S,
84,Natron,U1,45,5U,5W,
84,Bouillabaisse,U1,67,67,7W,
84,Fossil Display,U1,45,5U,5S,
84,Bathtub,U1,3S,3S,3S,
84,Spectacles,U1,67,67,6S,
84,Cooling Glass,U1,67,67,7S,
84,Runner Bean Saute,U1,45,4S,4S,
84,Beet Soup,U1,67,6W,6W,
84,Imam Bayildi,2S,2S,2S,2S,
84,Pickled Zucchini,2W,2W,2W,2W,
84,Serving Dish,U1,45,4W,4W,
84,Grinding Wheel,U1,67,3W,3W,
84,Tathlums,U1,67,3W,3W,
84,Gold Hairpin,2W,2W,2W,2W,
84,Mammet Award,U1,45,4W,4W,
84,Fruit Punch,U1,45,5U,5S,
84,Sweet Popoto Pie,2S,2S,2S,2S,
84,Peperoncino,U1,45,4S,4S,
84,Buffalo Bean Salad,U1,67,67,6S,
85,Potion,2W,2W,2W,2W,60
85,Firesand,U1,67,67,7W,
85,Wooden Chair,U1,67,3W,3W,
85,Grilled Clam,U1,45,4S,4S,
85,Necklace,U1,67,3W,3W,
85,Coral Ring,U1,67,67,6S,
85,Barbut,U1,67,67,7S,
85,Macuahuitl,U1,3S,3S,3S,
85,Sauerkraut,2W,2W,2W,2W,
85,Baked Pumpkin,U1,67,67,6S,
85,Tunic,U1,45,5U,5W,
85,Culinary Knife,2W,2W,2W,2W,
85,Brush,U1,67,67,7S,
85,Boiled Egg,U1,67,67,7W,
85,Hora,U1,45,5U,5S,
85,Earrings,U1,3S,3S,3S,
85,Butter,U1,45,5U,5W,
85,Brick Counter,U1,67,67,6S,
85,Bronze Sheep,2S,2S,2S,2S,
85,Growth Formula,U1,67,67,7S,
85,Garnet Rapier,U1,67,6W,6W,
85,Spruce Round Shield,U1,45,4S,4S,
85,Shark Oil,U1,67,3W,3W,
85,Silver Ear Cuffs,U1,67,67,7S,
85,Sweet Popoto,U1,45,4S,4S,
85,Parsnip Salad,U1,67,67,7W,
85,Caramels,U1,67,67,6S,
85,Ribbon,U1,67,6W,6W,
85,Rope,U1,67,6W,6W,
85,Cavalier's Hat,U1,45,4W,4W,
85,Horn,2W,2W,2W,2W,
85,Salt Cod,U1,45,4S,4S,
85,Squid Ink,U1,45,5U,5W,
85,Essential Draught,2S,2S,2S,2S,
85,Jam,U1,45,4W,4W,
85,Tomato Relish,U1,67,67,7S,
85,Onion Soup,U1,45,4W,4W,
85,Pie,U1,45,4W,4W,
85,Corn Flakes,2S,2S,2S,2S,
85,Pickled Radish,U1,67,3W,3W,
85,Iron Axe,U1,67,67,7W,
85,Quartz Ring,2S,2S,2S,2S,
85,Porcelain Vase,U1,67,67,7W,
85,Vegetable Juice,U1,45,5U,5W,
85,Pumpkin Pudding,U1,3S,3S,3S,
85,Sheepfluff Rug,U1,67,6W,6W,
85,Garden Scythe,U1,45,5U,5S,
85,Bed,U1,3S,3S,3S,
85,Scale Fingers,U1,45,5U,5S,
85,Crook,U1,45,5U,5S,
85,Coral Sword,U1,45,5U,5S,
85,Coconut Juice,U1,67,3W,3W,
85,Honey,U1,45,4S,4S,
85,Seashine Opal,U1,45,5U,5W,
85,Dried Flowers,2W,2W,2W,2W,
85,Powdered Paprika,U1,67,67,6S,
85,Cawl Cennin,2S,2S,2S,2S,
85,Isloaf,U1,67,67,7S,
85,Popoto Salad,U1,67,67,7W,
85,Dressing,U1,67,6W,6W,
85,Stove,U1,45,4W,4W,
85,Lantern,U1,3S,3S,3S,
85,Natron,2W,2W,2W,2W,
85,Bouillabaisse,U1,45,5U,5W,
85,Fossil Display,U1,45,5U,5S,
85,Bathtub,U1,45,4S,4S,
85,Spectacles,U1,67,67,7W,
85,Cooling Glass,U1,67,67,7S,
85,Runner Bean Saute,U1,45,4W,4W,
85,Beet Soup,2S,2S,2S,2S,
85,Imam Bayildi,U1,67,3W,3W,
85,Pickled Zucchini,U1,3S,3S,3S,
85,Serving Dish,U1,67,6W,6W,
85,Grinding Wheel,U1,67,67,6S,
85,Tathlums,U1,67,67,7W,
85,Gold Hairpin,2S,2S,2S,2S,
85,Mammet Award,U1,45,4W,4W,
85,Fruit Punch,2W,2W,2W,2W,
85,Sweet Popoto Pie,U1,67,67,7S,
85,Peperoncino,U1,45,5U,5W,
85,Buffalo Bean Salad,U1,67,67,6S,
86,Potion,2S,2S,2S,2S,26
86,Firesand,U1,3S,3S,3S,
86,Wooden Chair,U1,45,5U,5W,
86,Grilled Clam,U1,45,5U,5W,
86,Necklace,U1,45,4S,4S,
86,Coral Ring,U1,67,67,7S,
86,Barbut,2W,2W,2W,2W,
86,Macuahuitl,U1,45,4W,4W,
86,Sauerkraut,2S,2S,2S,2S,
86,Baked Pumpkin,U1,45,5U,5S,
86,Tunic,U1,45,5U,5S,
86,Culinary Knife,U1,3S,3S,3S,
86,Brush,U1,45,4W,4W,
86,Boiled Egg,2S,2S,2S,2S,
86,Hora,U1,67,67,7W,
86,Earrings,U1,67,67,6S,
86,Butter,U1,67,67,7S,
86,Brick Counter,U1,67,3W,3W,
86,Bronze Sheep,U1,45,5U,5W,
86,Growth Formula,U1,67,67,7W,
86,Garnet Rapier,2W,2W,2W,2W,
86,Spruce Round Shield,U1,67,67,7S,
86,Shark Oil,U1,3S,3S,3S,
86,Silver Ear Cuffs,U1,67,3W,3W,
86,Sweet Popoto,2W,2W,2W,2W,
86,Parsnip Salad,U1,67,6W,6W,
86,Caramels,U1,45,4W,4W,
86,Ribbon,U1,67,6W,6W,
86,Rope,2S,2S,2S,2S,
86,Cavalier's Hat,U1,67,3W,3W,
86,Horn,U1,3S,3S,3S,
86,Salt Cod,U1,45,4S,4S,
86,Squid Ink,U1,45,4W,4W,
86,Essential Draught,U1,67,67,7W,
86,Jam,U1,67,67,7S,
86,Tomato Relish,U1,45,4S,4S,
86,Onion Soup,U1,67,67,7W,
